text,label
iştirakçılara,iştirakçılara
kesldnmi,kəsildinmi
uzvu,üzvü
Sen,sən
qəlz,qəliz
həryerdən,həryerdən
vəkalət,vəkalət
təsdiq,təsdiq
dasimaga,daşımağa
isletdiyim,işlətdiyim
yönləndirək,yönləndirək
yumurtasi,yumurtası
ağlıma,ağlıma
Bezmişlik,bezmişlik
grupdaki,qrupdakı
deyirdi,deyirdi
verilən,verilən
Universitetlər,universitetlər
Programın,proqramın
üçüncüsü,üçüncüsü
qorxmayaq,qorxmayaq
idinse,idinsə
şöbəsini,şöbəsini
qəlz,qəliz
pisxalogiya,psixalogiya
Məzunlara,məzunlara
dəyişərmi,dəyişərmi
Nergiz,Nərgiz
sözlərinin,sözlərinin
ikidəyəm,ikidəyəm
məcburuq,məcburuq
Rüşvət,rüşvət
meselelerini,məsələlərini
Bilirsən,bilirsən
dosyalarda,dosyalarda
Nece,necə
görüntüleyici,görüntüləyici
qazı,qazı
idimi,idimi
anlaşma,anlaşma
gedirey,gedirik
müəllimimə,müəllimimə
Həmçinin,həmçinin
gire,görə
Riyaziyyati,riyaziyyatı
sevdirmək,sevdirmək
qədrini,qədrini
ferqinde,fərqində
balına,balına
deyərsiniz,deyərsiniz
Can,can
fasiləni,fasiləni
Zəka,zəka
müdaxilələrə,müdaxilələrə
içməyən,içməyən
bakteriyalar,bakteriyalar
guzewte,güzəştə
səbrli,səbrli
toplayanlar,toplayanlar
esasan,əsasən
50-dən,50-dən
de,de
verməyiblər,verməyiblər
Ağlaşma,ağlaşma
sursede,sürsə də
iwlemeye,işləməyə
versa,versə
telegramı,teleqramı
ədəbiyyatdan,ədəbiyyatdan
zarafatlaşir,zarafatlaşır
whatsap,Whatsapp
Mağazaya,mağazaya
Təkrar,təkrar
dilini,dilini
böl,böl
balnan,balla
talibovda,Talıbov da
oxları,oxları
siniflerde,siniflərdə
cekindim,çəkindim
çıxardım,çıxardım
kececek,keçəcək
birisidi,birisidi
inceleyib,incələyib
arayis,arayış
qoyursuz,qoyursuz
basıram,basıram
zamna,zaman
Vacib,vacib
yarışmasına,yarışmasına
araşdırma,araşdırma
öyrənməyi,öyrənməyi
mətnləri,mətnləri
2012-2020,2012-2020
kimlik,kimlik
orqanlarını,orqanlarını
yazmaliyiq,yazmalıyıq
senet,sənət
catdiracam,çatdıracam
Yazılmam,yazılmağım
razılaşmışdım,razılaşmışdım
imtahni,imtahanı
Ağaxan,Ağaxan
İnternetde,internetdə
adiləşməyə,adiləşməyə
6-12,6-12
olduki,oldu ki
Necesiniz,necəsiniz
içrasına,icrasına
qoşqulu,qoşqulu
agiz,ağız
evezlesdirir,əvəzləşdirir
yaddaşa,yaddaşa
fikirlərinizi,fikirlərinizi
deyishecek,dəyişəcək
Qarda,qarda
başçısı,başçısı
FIZIKA,fizika
dusubse,düşübsə
Elana,elana
ərzə,ərizə
oglumun,oğlumun
formati,formatı
birmizi,birimizi
ömrün,ömrün
necedir,necədir
aylarnan,aylarla
istqametli,istiqamətli
ozele,özələ
qabaqa,qabağa
tənhasan,tənhasan
Yolayrıcıya,yolayrıcıya
verməsinə,verməsinə
İksindədə,ikisində də
oğlanları,oğlanları
yaxşisi,yaxşısı
axtarıramki,axtarıram ki
tesekkür,təşəkkür
masinda,maşında
Dərhal,dərhal
lezginka,ləzginka
məhsula,məhsula
gorursenki,görürsənki
ode,ödə
vereerdi,verərdi
çixarilib,çıxarılıb
demə,demə
Çörək,çörək
bağlıyam,bağlıyam
açilmir,açılmır
mütləq,mütləq
araşdırmalar,araşdırmalar
polisler,polislər
tapsirardi,tapşırardı
axtardım,axtardım
qırığdı,qırıqdır
acmiram,açmıram
geldizse,gəldinizsə
razılaşırdı,razılaşırdı
hazirlaya,hazırlaya
istəmirdim,istəmirdim
13qapalı,13 qapalı
dinamikalarının,dinamikalarının
ötürüb,ötürüb
Sabahniz,sabahınız
Kuruqda,kruqda
cetinliyi,çətinliyi
yarada,yaradar
standart,standart
çıxmama,çıxmama
yoxud,yaxud
zəhləm,zəhləm
qalxıb,qalxıb
Tapılsa,tapılsa
Nəcəfli,Nəcəfli
magazalarindan,mağazalarından
olur,olur
bölmələrinə,bölmələrinə
bahar,bahar
girik,giriş
dəyişər,dəyişər
coxsunu,çoxusunu
vezyet,vəziyyət
pdf,pdf
yel,yel
otaq,otaq
nişanlayiblar,nişanlayıblar
sessize,səssizə
tanışdı,tanışdır
silinirsə,silinirsə
yeyəcəkləri,yeyəcəkləri
Qarşısında,qarşısında
dediyini,dediyini
Ki,ki
Qisaca,qısaca
Bəlo,bəli
tanıyanlardan,tanıyanlardan
tərəfsə,tərəfsə
ixtisasım,ixtisasım
calismisam,çalışmışam
xarakterə,xarakterə
unidir,unidir
Ayxan,Ayxan
olmamasında,olmamasında
soruşur,soruşur
proqramlardan,proqramlardan
şəkilin,şəkilin
özümdədi,özümdədir
atım,atım
aldanmısam,aldanmışam
satmiramki,satmıram ki
tənzimləyir,tənzimləyir
müalicəni,müalicəni
olunardı,olunardı
dəftərləri,dəftərləri
olmadı,olmadı
yoxdumuki,yoxdurmuki
Lap,lap
naxcivanda,Naxçıvanda
edecek,edəcək
aparmışam,aparmışam
qatila,qatıla
praktila,praktika
danılmazdır,danılmazdır
bəhsindən,bəhsindən
düşmüşdünüz,düşmüşdünüz
bibilerim,bibilərim
172-ə,172-ə
qesnen,qəsdlə
riyazıyyat,riyaziyyat
qalmadi,qalmadı
geyimlər,geyimlər
AZTV,AZ tv
keçəcək,keçəcək
etməli,etməli
mədaxil,mədaxil
Kəpəz,Kəpəz
Həye,hə
start,start
yayımları,yayımları
Xatirələr,xatirələr
minnətdaram,minnətdaram
yarimciqdi,yarımcıqdı
Yuxarıdakı,yuxarıdakı
2dene,2 dənə
getməyənlərə,getməyənlərə
Gözel,gözəl
Atılıb,atılıb
qarsinda,qarşında
Abutryent,Abituriyent
guvennesriyyati,güvən nəşriyyatı
Deyiwdir,dəyişdir
karantində,karantində
topku,toplu
həvəslə,həvəslə
bitirmisem,bitirmişəm
yaradirlar,yaradırlar
qruplarinda,qruplarında
qulağına,qulağına
Yanına,yanına
elektrikledi,elektriklədir
düzəldə,düzəldə
pdfları,pdfləri
xetlerinin,xətlərinin
işde,işdə
alarag,alaraq
baxsınlar,baxsınlar
götürmüşdüçox,götürmüşdü çox
olmure,olmur
barsa,varsa
cəmiyyətimiz,cəmiyyətimiz
İmanov,İmanov
soldadı,soldadır
dinləsəniz,dinləsəniz
xalası,xalası
idim,idim
aldıracam,aldıracam
Açsın,açsın
etiketleyerem,etiketləyərəm
alarığ,alarıq
Bölmədə,bölmədə
etsək,etsək
zonaslnda,zonasında
qrupda,qrupda
dinləmələrin,dinləmələrin
gunum,günüm
protifde,protifdə
kilo,kilo
Xəbəriniz,xəbəriniz
Beynəlxalq,beynəlxalq
problemin,problemin
yildizi,yıldızı
vezietde,vəziyyətdə
kutlesi,kütləsi
keçməsini,keçməsini
Kitabla,kitabla
1oldu,1 oldu
Axsamınız,axşamınız
diqqetimden,diqqətimdən
sərfiyyatı,sərfiyyatı
gəlməyə,gəlməyə
Emir,Emir
işim,işim
kateqotiyaları,kateqoriyaları
bitirən,bitirən
manevrin,manevrin
movzuya,mövzuya
tipə,tipə
cixana,çıxana
verəcək,verəcək
bizdedi,bizdədir
parametr,parametr
Bizede,bizə də
olullar,olurlar
Yaydan,yaydan
baxirsiniz,baxırsınız
olat,olar
olmadigi,olmadığı
imtahani,imtahanı
imtajanlari,imtahanları
etiraz,etiraz
Gönderilibdi,göndərilibdir
populyarlıq,populyarlıq
radelerinde,radələrində
gezdirir,gəzdirir
Videolar,videolar
satilandan,satılandan
heret,hərəkət
anlayis,anlayış
göndərirəm,göndərirəm
hazırlayaq,hazırlayaq
oyrenesen,öyrənəcəksən
Buzovna,Buzovna
balacada,balacada
təsriflənən,təsriflənən
Sabitdə,Sabit də
yoldaşımız,yoldaşımız
Qohumlarını,qohumlarını
qarşısındayıq,qarşısındayıq
ishleyenler,işləyənlər
eləmədiyi,eləmədiyi
rezidentdir,rezidentdir
digerinden,digərindən
qayıdacaq,qayıdacaq
budur,budur
ADMİU,ADMİU
Internetden,internetdən
Dövlətdən,dövlətdən
yaranır,yaranır
Yaxınlarda,yaxınlarda
tökülməsini,tökülməsini
şəkıin,şəkilin
teqriben,təqribən
GÜLNARƏ,Gülnarə
Fərziyyə,Fərziyyə
BÜTÜN,bütün
nisandan,nişandan
üsulu,üsulu
döydü,döydü
tutulacaqdı,tutulacaqdı
paylaşdım,paylaşdım
sorusaram,soruşaram
faydalarını,faydalarını
dəyərmi,dəyərmi
9sinif,9 sinif
Ancag,ancaq
Cədvəl,cədvəl
sınaq3,sınaq
ayrıda,ayrıda
herbci,hərbiçi
acilacaq,açılacaq
ailələrimizə,ailələrimizə
oksun,olsun
yashayis,yaşayış
əlifbası,əlifbası
Rəyə,rəyə
səbəbi,səbəbi
oxuyanı,oxuyanı
həqiqətən,həqiqətən
qalanları,qalanları
Fadan,Fidan
daniwirlar,danışırlar
Cvblarida,cavabları da
münasibətim,münasibətim
10il,10 il
melumatdir,məlumatdır
qamaşdırdığı,qamaşdırdığı
kainatın,kainatın
Şəkilsizdi,şəkilsizdir
Kimlərsə,kimlərsə
oyun,oyun
mocuzelere,möcüzələrə
ac,ac
yazilirsiz,yazılırsınız
məntəqədədi,məntəqədədir
şəkildəki,şəkildəki
toxunun,toxunun
xeyalım,xəyalım
üsdə,üsdə
Gelmireeee,gəlmir
sorusanda,soruşanda
imtahanıdı,imtahanıdır
xoşdu,xoşdur
Şirkətimizdə,şirkətimizdə
bilirsizse,bilirsizsə
problemdisə,problemdirsə
XEYRƏ,xeyirə
sürə-sürə,sürə-sürə
Jurnal2020,jurnal 2020
Qelbini,qəlbini
keçdilər,keçdilər
vaxtvz,vaxtınız
pdf-dir,pdf-dir
iyrendim,iyrəndim
qapısında,qapısında
saatdan,saatdan
Atılıbda,atılıb da
yandırmaq,yandırmaq
dusurki,düşür ki
cinsin,cinsin
feministlərdən,feministlərdən
vardimi,vardı mı
70dir,70-dir
hamisi,hamısı
satışdadı,satışdadır
agladigi,ağladığı
Kanalıda,kanalıda
Fotonu,fotonu
texnukoma,texnikoma
Tezedi,təzədir
UZAQ,uzaq
maraqlıdır,maraqlıdır
ödənməlidi,ödənməlidir
basla,başla
istəyin,istəyin
Sabahın,sabahın
verilməyəcək,verilməyəcək
sinaqini,sınağını
vaxtinizi,vaxtınızı
reklamini,reklamını
kefiyyetlidir,kefiyyətlidir
olculude,ölçülüdə
öyrənib,öyrənib
oldurecem,öldürəcəm
anlayışınız,anlayışınız
cəm,cəm
durumu,durumu
smen,smen
kesishen,kəsişən
zamanın,zamanın
yok,yox
fəaliyyətiniz,fəaliyyətiniz
məntiqlə,məntiqlə
qülməli,gülməli
salim,salım
sentyabrın,sentyabrın
İsmayıllıda,İsmayıllıda
Kitabdan,kitabdan
cəhdlərimi,cəhdlərimi
toyunu,toyunu
umudlerini,ümidlərini
istifadəçiləri,istifadəçiləri
Asagidaki,aşağıdakı
Nazirliyinə,nazirliyinə
Inshaat,inşaat
Vur,vur
darıydı,darıydı
götürməlisiniz,götürməlisiniz
Azərbaycanlı,Azərbaycanlı
2014dür,2014-dür
Pravami,pravamı
türkiyədə,Türkiyədə
sözünün,sözünün
amortizasiyada,amortizasiyada
sənlik,sənlik
evlen,evlən
Həmdə,həm də
Əliqasım,Əliqasım
islami,islami
yanında,yanında
MSI,MSI
DİM,DİM
komeklik,köməklik
Həsən,Həsən
yaradı,yaradı
atun,atın
batareya,batareya
qəbullarımız,qəbullarımız
kesilmisem,kəsilmişəm
balansına,balansına
atdiglarinizdan,atdıqlarınızdan
bilməyən,bilməyən
Oturacaq,oturacaq
qutaracagi,qurtaracağı
Olasan,olasan
fayllar,fayllar
vurmamağıma,vurmamağıma
Muelime,müəllimə
bitdikden,bitdikdən
beli,bəli
Bala,bala
kes,kəs
üzrxahlıq,üzrxahlıq
dilinide,dilini də
vəsiqəsini,vəsiqəsini
öldürmək,öldürmək
gedesiz,gedəsiniz
Yazık,yazıq
ayrilqda,ayrılıqda
kecmesine,keçməsinə
testinden,testindən
sualdırsa,sualdırsa
yönləndiririk,yönləndiririk
Dərdin,dərdin
Yadımdan,yadımdan
texnologiyaları,texnologiyaları
Bağlanmaq,bağlanmaq
bunlari,bunları
Seninki,səninki
Cavablı,cavablı
rəngdədi,rəngdədi
TOPLUSU,toplusu
qısası,qısası
duzgun,düzgün
Öyrənib,öyrənib
arxayadı,arxayadır
küçə,küçə
Bəsdidə,bəsdidə
günlərdə,günlərdə
Göyçay,Göyçay
Ailedende,ailədən də
quvvede,qüvvədə
İnandırıcı,inandırıcı
bali,balı
bashqadi,başqadır
görək,görək
mügenini,mügənnini
filtri,filtri
civine,cibinə
paylaşarıq,paylaşarıq
cədvəldə,cədvəldə
qəşəy,qəşəng
Bölgəyə,bölgəyə
zəhməd,zəhmət
edebyat,ədəbiyyat
həkim,həkim
Döndüyü,döndüyü
Kommersiya,kommersiya
qizini,qızını
bacarsaz,bacarsanız
gəldihansısa,gəldi hansısa
İmtahanı,imtahanı
iştirakçılarının,iştirakçılarının
olduguvuzu,olduğunuzu
qebula,qəbula
Olmazda,olmaz da
sabaha,sabaha
edəsiniz,edəsiniz
metroya,metroya
Solda,solda
güzest,güzəşt
Köhnədi,köhnədir
Ehtiyat,ehtiyat
ishimnen,işimdən
vecinə,vecinə
vaar,var
Uzaqlaşmaq,uzaqlaşmaq
içəri,içəri
Sürücü,sürücü
olunmayanları,olunmayanları
sevilir,sevilir
biləcək,biləcək
kodlaşdırma,kodlaşdırma
ayırlma,ayrılma
valideyinləri,valideyinləri
yasdiki,yaşdır ki
dəqiqəyə,dəqiqəyə
İstədiyimiz,istədiyimiz
fonlu,fonlu
bilməliyəm,bilməliyəm
güzgülərine,güzgülərinə
Sual-cavab,sual-cavab
Menimkide,mənimkidə
sizinçün,sizinçün
hanisi,hansı
anatomiya,anatomiya
Isdeseniz,istəsəniz
diesen,diəsən
şahidi,şahidi
Kimdə,kimdə
paylasilmayib,paylaşılmayıb
esebıyem,əsəbiyəm
qerarina,qərarına
tur,tur
insafsız,insafsız
baxdirmaq,baxdırmaq
dedishsjsj,dedi
tutursuzsa,tutursunuzsa
olduqun,olduğun
tutmuram,tutmuram
üzə,üzə
DOSTLAR,dostlar
üsulunda,üsulunda
paylaşılmasına,paylaşılmasına
Regionşünaslıq,regionşünaslıq
sektorlar,sektorlar
işinizi,işinizi
mağazasına,mağazasına
Getmiwdiz,getmişdiniz
Sınaqdır,sınaqdır
Heqiqi,həqiqi
sürən,sürən
vermeldi,verməlidir
atacamda,atacam da
sexsiye,şəxsiyə
Faiz,faiz
yoxladıq,yoxladıq
problemləri,problemləri
2015dən,2015-dən
xırda,xırda
dəqiqləşdirim,dəqiqləşdirim
pensiya,pensiya
rüsumunu,rüsumunu
Kitablara,kitablara
Demiryola,dəmiryola
dosdumda,dostum da
cixmazdi,çıxmazdı
programla,proqramla
yasadigim,yaşadığım
Huseyn,Hüseyn
anladınız,anladınız
tesdiqledim,təsdiqlədim
3-4arasinda,3-4 arasında
müəllimədir,müəllimədir
jurnalistika,jurnalistika
Razılaşmışdım,razılaşmışdım
Abbasov,Abbasov
baxışdan,baxışdan
bölgənin,bölgənin
Kuruqda,kruqda
yazilmaq,yazılmaq
Yazan,yazan
cixmasada,çıxmasa da
Təxmin,təxmin
Sevin,sevin
Hecbir,heçbir
paylaşirlar,paylaşırlar
qayıtdı,qayıtdı
bakiya,Bakıya
Riyaziyatdan,riyaziyatdan
suallarım,suallarım
sohebti,söhbəti
görende,görəndə
Qarışdırdım,qarışdırdım
baslayin,başlayın
Fidan,Fidan
marağı,marağı
markali,markalı
varamsa,varamsa
razilik,razılıq
sayilmir,sayılmır
asantdı,asantdı
öyrənirəm,öyrənirəm
danışmalıdır,danışmalıdır
yadima,yadıma
Piada,piyada
vətəndaşı,vətəndaşı
mühitə,mühitə
çəkən,çəkən
26-27min,26-27min
Uzun,uzun
elastim,elastik
Girmey,girmək
Kanal-,kanal
Gozlerimizi,gözlərimizi
tanıyırsa,tanıyırsa
televizorda,televizorda
maraqlanıb,maraqlanıb
üzünə,üzünə
Evliyəm,evliyəm
seçərək,seçərək
izaah,izah
yuxarıya,yuxarıya
herekete,hərəkətə
yerdə,yerdə
hansidi,hansıdır
paylasar,paylaşar
bilən,bilən
iwleyirem,işləyirəm
deyə,deyə
xanımların,xanımların
tutmadime,tutmadım
qeydiyyatında,qeydiyyatında
baxışları,baxışları
Qala,qala
Abituriyentin,abituriyentin
cekir,çəkir
Omonim,omonim
Məmmədxan,Məmmədxan
Ünverstetlər,universitetlər
ürəyimcə,ürəyimcə
Ruhdan,ruhdan
isdeyenler,istəyənlər
tə-ləb,tələb
sakit,sakit
görub,görüb
özlüyündə,özlüyündə
düsturla,düsturla
şərtdir,şərtdir
Mövzu,mövzu
Hansini,hansını
Məcazidir,məcazidir
dəqiqləşdirin,dəqiqləşdirin
ishleyer,işləyər
söhbetin,söhbətin
35-lerin,35-lərin
bitirində,bitirin də
soruşursuz,soruşursuz
dərsin,dərsin
çıxırdın,çıxırdın
teoriyani,teoriyanı
odemek,ödəmək
görmədiyim,görmədiyim
Oğlanlar,oğlanlar
artığı,artığı
balla,balla
11-in,11-in
Turac,Turac
Lazimdi,lazımdır
kategoriyaya,kateqoriyaya
dizi,dizi
keçərsiz,keçərsiz
susub,susub
75faizdi,75 faizdir
buyurr,buyur
oxyb,oxuyub
balli,ballı
balların,balların
İqtisad,iqtisad
çatdırıb,çatdırıb
dirəşirsən,dirəşirsən
böyuk,böyük
avtomobillər,avtomobillər
Ugurlariniz,uğurlarınız
qüsur,qüsur
KİTABI,kitabı
edilmesi,edilməsi
deyiwerek,dəyişərək
Kitablar,kitablar
bildir,bildir
soldakinin,soldakının
alar,alar
etsəniz,etsəniz
kuizlər,kuizlər
Səliqəli,səliqəli
olmağda,olmaqda
mesajında,mesajında
atabiler,ata bilər
yaxınla,yaxınla
Yenilenmiş,yenilənmiş
keçdikdən,keçdikdən
Şəkıin,şəklin
əngəlləmək,əngəlləmək
yazılıdı,yazılıdı
Dəqiqləşdirib,dəqiqləşdirib
ürək,ürək
mərdanovun,Mərdanovun
ananın,ananın
paylashilib,paylaşılıb
Varrr,Var
nenem,nənəm
Tapa,tapa
maşınım,maşınım
laqeydliydi,laqeydlikdir
gözlədiyimdən,gözlədiyimdən
əvəzləsdirmə,əvəzləşdirmə
zirveye,zirvəyə
toplasan,toplasan
özümçün,özüm üçün
mənc,məncə
5ay,5 ay
biologis,biologiya
ozun,özün
Alinib,alınıb
sifarişlilərə,sifarişlilərə
lazlmdır,lazımdır
nümayəndəsi,nümayəndəsi
cümlede,cümlədə
baqislayir,bağışlayır
vaxtdır,vaxtdır
sinagdan,sınaqdan
qarşınızdakl,qarşınızdakı
sərbəst,sərbəst
vəsati,vəsaiti
yaramır,yaramır
kartla,kartla
ilk,ilk
hamilə,hamilə
versiyadan,versiyadan
oxumalı,oxumalı
menbeyini,mənbəyini
Qabaritde,qabaritdə
satdigini,satdığını
Superrrrr,super
soyerler,söyərlər
getmişəm,getmişəm
əsaslanıb,əsaslanıb
Balin,balın
məncə,məncə
edeceksen,edəcəksən
kəskin,kəskin
Digərlərinin,digərlərinin
çıxanlar,çıxanlar
GEDİN,gedin
əsasi,əsası
qruplari,qrupları
boşanaq,boşanaq
Isleyirem,işləyirəm
özunnən,özündən
guzgusune,güzgüsünə
jurlani,jurlani
sevgililik,sevgililik
alınan,alınan
ayaqları,ayaqları
düşündüyümlə,düşündüyümlə
ifşaçıları,ifşaçıları
testlərinin,testlərinin
çoxluğu,çoxluğu
ağlayaraq,ağlayaraq
Naxcıvan,Naxçıvan
sabun,sabun
kitabınızı,kitabınızı
yararlansin,yararlansın
dövrü,dövrü
İl,il
Qarannıxda,qaranlıqda
şeyde,şey də
velosipedden,velosipeddən
gostersin,göstərsin
fırıldaqçılığı,fırıldaqçılığı
stekan,stəkan
derece,dərəcə
məsləhətdirmi,məsləhətdirmi
zolaqlıda,zolaqlı da
dönəcək,dönəcək
müqavilələr,müqavilələr
mümkündür,mümkündür
çəkməsinlər,çəkməsinlər
birşeyler,birşeylər
4tekeri,4 təkəri
secmiwdiz,seçmişdiniz
helleriyle,həlləri ilə
Kollecdən,kollecdən
Aminnn,amin
soruşsanız,soruşsanız
aydınlaşdıra,aydınlaşdıra
tuturdum,tuturdum
Kanala,kanala
imtahandir,imtahandır
chatın,çatın
müxtəlifdir,müxtəlifdir
keçəcəylərdə,keçəcəklər də
dairəsinə,dairəsinə
Canın,canın
derdini,dərdini
pissen,pissən
bəyənməzdi,bəyənməzdi
senı,səni
dli,dili
yaşdır,yaşdır
demişdilər,demişdilər
kepenek,kəpənək
nagarir,nağarır
deyrsiz,deyirsiniz
saxlamisiz,saxlamısınız
sağoln,sağolun
qərbi,qərbi
Liman,liman
yoxlamir,yoxlamır
almaz,almaz
Sinaq,sınaq
görüşdüyünü,görüşdüyünü
Dərəcə,dərəcə
Saam,salam
unvanina,unvanına
səhvini,səhvini
götürmür,götürmür
qalxmasi,qalxması
hansı,hansı
İstəyənlər,istəyənlər
gonderirsiz,göndərirsiniz
Nizamlayicidan,nizamlayıcıdan
OLDU,oldu
axtaracam,axtaracam
girmelisen,girməlisən
qapalilari,qapalıları
gücdəyəm,gücdəyəm
fikirlərin,fikirlərin
olarin,onların
Onnan,ondan
hündürlük,hündürlük
gorusur,görüşür
verdikden,verdikdən
Üzümə,üzümə
hakda,haqqda
meslehet,məsləhət
mənde,mən də
isdeseniz,istəsəniz
göndərinidə,göndərini də
Xanıma,xanıma
haazirlasam,hazırlaşam
edənlər,edənlər
tapsirigi,tapşırığı
Aycan,aycan
çıxmıre,çıxmır
uygundurmu,uyğundurmu
Respubilka,Respublika
asacam,asacam
sağ-salamat,sağ-salamat
istirakcisi,iştirakçısı
vəsaitidir,vəsaitidir
Sürücülər,sürücülər
nəzəriyyələrinin,nəzəriyyələrinin
Bilmey,bilmək
yazilmalidi,yazılmalıdır
ekrandan,ekrandan
Axsama,axşama
Peşənizdə,peşənizdə
parklanmadi,parklanmadır
mudrik,müdrik
məsələlərinin,məsələlərinin
neceden,neçədən
Neyse,nəysə
lazəm,lazım
eziyyeti,əziyyəti
surse,sürsə
verməyəcəm,verməyəcəm
goresiz,görəsiz
görəcəyim,görəcəyim
danışdığlmız,danışdığımız
qramatika,qramatika
qoymayacaq,qoymayacaq
metrosundan,metrosundan
verməkdə,verməkdə
millətimizdən,millətimizdən
heyecanlı,həyacanlı
baslamamisam,başlamamışam
Qonşularla,qonşularla
elesek,eləsək
movzusunuda,mövzusunu da
yetərincədir,yetərincədir
damla,damla
uşağim,uşağım
evlənməyim,evlənməyim
bow,boş
danişdirmadi,danışdırmadı
kamazın,kamazın
soyudum,soyudum
basini,başını
dəyişmişik,dəyişmişik
Gizlət,Gizlət
deyiwmeden,dəyişmədən
çəkilir,çəkilir
Cagirda,çağır da
baxasiz,baxasınız
delse,delsə
Olmuyub,olmuyub
Sınaqı,sınağı
Müsabiqədə,müsabiqədə
Insaniq,insanıq
tek,tək
2018-19,2018-19
kesdi,kəsdi
mühasib,mühasib
onlinedi,onlayndır
olmasaa,olmasa
aldadıbsa,aldadıbsa
ayırmamaq,ayırmamaq
muxtelif,müxtəlif
halda,halda
dözümlülüyü,dözümlülüyü
imtahalarinin,imtahalarının
cixmiyib,çıxmayıb
cavablariyla,cavablarıyla
açırlar,açırlar
ordadı,ordadı
demisem,demişəm
svetoforlari,svetoforları
olunmayıb,olunmayıb
dimin,Dim-in
guzestli,güzəştli
mechide,məscidə
isleseniz,işləsəniz
bilindi,bilindi
dogru,doğru
edilməsini,edilməsini
girmişik,girmişik
gozumle,gözümlə
atannan,atandan
yazb,yazıb
hamsının,hamsının
testləridir,testləridir
Lüğətlər,lüğətlər
suallardir,suallardır
faydalıdı,faydalıdır
toplulari,topluları
məsləhətinizi,məsləhətinizi
quyuya,quyuya
gorduklerim,gördüklərim
qaydalarından,qaydalarından
Haziran,hazıram
NEZERDE,nəzərdə
mətinin,mətninin
İmtahandı,imtahandır
coğrafya,coğrafiya
gecikibsen,gecikmisən
Elmanin,Elmanın
gedır,gedir
artacaq,artacaq
baza,baza
Pervin,Pərvin
olmaa,olma
tovsiyem,tövsiyəm
muhasibatliqdan,mühasibatlıqdan
hissesidir,hissəsidir
anlamadkm,anlamadım
Oradan,oradan
Fərəcovun,Fərəcovun
onunkundan,onunkindən
daşıma,daşıma
qaldı,qaldı
